date,province,rainfall_mm,avg_temp_c
2021-11-11,Limpopo,2.5,19.4
2021-11-12,Limpopo,3.2,18.0
2021-11-13,Limpopo,0.0,19.4
2021-11-14,Limpopo,0.0,17.4
2021-11-15,Limpopo,0.0,17.9
2021-11-16,Limpopo,6.6,20.1
2021-11-17,Limpopo,0.0,18.2
2021-11-18,Limpopo,0.0,20.1
2021-11-19,Limpopo,0.0,18.4
2021-11-20,Limpopo,0.0,16.5
2021-11-21,Limpopo,0.0,20.2
2021-11-22,Limpopo,3.2,16.4
2021-11-23,Limpopo,0.0,17.4
2021-11-24,Limpopo,0.0,17.9
2021-11-25,Limpopo,0.0,19.7
2021-11-26,Limpopo,0.0,17.3
2021-11-27,Limpopo,0.0,16.6
2021-11-28,Limpopo,0.4,18.2
2021-11-29,Limpopo,0.0,17.5
2021-11-30,Limpopo,0.0,17.1
2021-12-01,Limpopo,4.1,18.0
2021-12-02,Limpopo,0.0,15.8
2021-12-03,Limpopo,2.9,15.0
2021-12-04,Limpopo,2.6,20.7
2021-12-05,Limpopo,0.0,17.6
2021-12-06,Limpopo,0.0,17.6
2021-12-07,Limpopo,0.0,16.1
2021-12-08,Limpopo,0.0,18.6
2021-12-09,Limpopo,0.0,16.4
2021-12-10,Limpopo,0.0,12.9
2021-12-11,Limpopo,3.7,16.2
2021-12-12,Limpopo,5.5,16.6
2021-12-13,Limpopo,0.0,16.7
2021-12-14,Limpopo,0.0,16.6
2021-12-15,Limpopo,2.6,15.9
2021-12-16,Limpopo,0.0,15.7
2021-12-17,Limpopo,1.6,16.3
2021-12-18,Limpopo,0.0,14.2
2021-12-19,Limpopo,4.0,13.7
2021-12-20,Limpopo,0.0,16.7
2021-12-21,Limpopo,1.8,16.7
2021-12-22,Limpopo,0.0,17.8
2021-12-23,Limpopo,6.1,16.1
2021-12-24,Limpopo,0.0,14.6
2021-12-25,Limpopo,0.0,13.5
2021-12-26,Limpopo,1.6,15.0
2021-12-27,Limpopo,3.0,17.0
2021-12-28,Limpopo,2.0,18.4
2021-12-29,Limpopo,0.0,16.3
2021-12-30,Limpopo,0.0,14.4
2021-12-31,Limpopo,4.3,14.9
2022-01-01,Limpopo,0.0,14.9
2022-01-02,Limpopo,0.0,15.5
2022-01-03,Limpopo,4.7,17.8
2022-01-04,Limpopo,6.4,17.9
2022-01-05,Limpopo,0.0,15.8
2022-01-06,Limpopo,0.0,16.3
2022-01-07,Limpopo,7.1,14.9
2022-01-08,Limpopo,0.0,13.5
2022-01-09,Limpopo,4.0,18.7
2022-01-10,Limpopo,0.0,12.5
2022-01-11,Limpopo,0.0,13.3
2022-01-12,Limpopo,4.4,18.7
2022-01-13,Limpopo,5.8,16.0
2022-01-14,Limpopo,5.3,14.3
2022-01-15,Limpopo,0.0,17.0
2022-01-16,Limpopo,18.6,17.2
2022-01-17,Limpopo,0.0,14.0
2022-01-18,Limpopo,0.0,15.2
2022-01-19,Limpopo,0.0,17.3
2022-01-20,Limpopo,0.0,14.8
2022-01-21,Limpopo,5.5,16.5
2022-01-22,Limpopo,0.0,18.2
2022-01-23,Limpopo,0.0,12.5
2022-01-24,Limpopo,0.0,15.6
2022-01-25,Limpopo,4.1,16.5
2022-01-26,Limpopo,3.1,13.4
2022-01-27,Limpopo,0.0,15.3
2022-01-28,Limpopo,0.0,17.7
2022-01-29,Limpopo,0.0,15.1
2022-01-30,Limpopo,0.0,14.0
2022-01-31,Limpopo,0.0,17.9
2022-02-01,Limpopo,5.2,16.9
2022-02-02,Limpopo,0.0,16.2
2022-02-03,Limpopo,0.0,16.2
2022-02-04,Limpopo,0.0,17.9
2022-02-05,Limpopo,0.0,16.8
2022-02-06,Limpopo,4.1,17.4
2022-02-07,Limpopo,8.1,15.4
2022-02-08,Limpopo,0.0,13.6
2022-02-09,Limpopo,5.6,17.5
2022-02-10,Limpopo,0.0,18.2
2022-02-11,Limpopo,0.0,16.3
2022-02-12,Limpopo,6.6,18.0
2022-02-13,Limpopo,0.0,16.2
2022-02-14,Limpopo,7.5,16.6
2022-02-15,Limpopo,0.0,19.5
2022-02-16,Limpopo,1.5,16.5
2022-02-17,Limpopo,0.0,16.4
2022-02-18,Limpopo,0.0,14.2
2022-02-19,Limpopo,0.0,18.1
2022-02-20,Limpopo,0.0,16.1
2022-02-21,Limpopo,0.0,17.4
2022-02-22,Limpopo,0.0,16.8
2022-02-23,Limpopo,0.0,16.6
2022-02-24,Limpopo,0.0,17.2
2022-02-25,Limpopo,0.0,17.4
2022-02-26,Limpopo,7.3,19.3
2022-02-27,Limpopo,0.0,19.9
2022-02-28,Limpopo,8.2,18.6
2022-03-01,Limpopo,1.6,19.6
2022-03-02,Limpopo,5.9,19.1
2022-03-03,Limpopo,3.0,18.6
2022-03-04,Limpopo,0.0,20.1
2022-03-05,Limpopo,4.1,16.0
2022-03-06,Limpopo,0.0,17.1
2022-03-07,Limpopo,0.0,16.9
2022-03-08,Limpopo,0.0,17.8
2022-03-09,Limpopo,0.0,19.4
2022-03-10,Limpopo,8.7,16.7
2022-03-11,Limpopo,0.0,19.2
2022-03-12,Limpopo,0.0,17.7
2022-03-13,Limpopo,0.7,18.1
2022-03-14,Limpopo,2.7,19.1
2022-03-15,Limpopo,0.1,21.4
2022-03-16,Limpopo,3.4,17.9
2022-03-17,Limpopo,0.0,18.9
2022-03-18,Limpopo,0.0,17.5
2022-03-19,Limpopo,0.0,18.1
2022-03-20,Limpopo,0.0,17.7
2022-03-21,Limpopo,0.0,19.7
2022-03-22,Limpopo,0.0,20.1
2022-03-23,Limpopo,0.0,20.6
2022-03-24,Limpopo,0.0,18.5
2022-03-25,Limpopo,0.0,20.5
2022-03-26,Limpopo,3.3,20.0
2022-03-27,Limpopo,0.0,19.9
2022-03-28,Limpopo,0.0,18.2
2022-03-29,Limpopo,0.0,20.4
2022-03-30,Limpopo,0.0,20.5
2022-03-31,Limpopo,0.0,20.5
2022-04-01,Limpopo,0.0,21.0
2022-04-02,Limpopo,9.5,21.6
2022-04-03,Limpopo,4.4,19.0
2022-04-04,Limpopo,0.0,20.4
2022-04-05,Limpopo,0.0,21.6
2022-04-06,Limpopo,0.0,20.5
2022-04-07,Limpopo,5.2,22.5
2022-04-08,Limpopo,3.0,21.3
2022-04-09,Limpopo,3.4,18.3
2022-04-10,Limpopo,0.0,22.6
2022-04-11,Limpopo,0.0,21.3
2022-04-12,Limpopo,2.2,18.9
2022-04-13,Limpopo,0.0,21.3
2022-04-14,Limpopo,2.7,19.9
2022-04-15,Limpopo,0.0,23.0
2022-04-16,Limpopo,0.0,21.9
2022-04-17,Limpopo,0.0,20.7
2022-04-18,Limpopo,0.0,23.4
2022-04-19,Limpopo,0.0,23.0
2022-04-20,Limpopo,0.0,22.0
2022-04-21,Limpopo,0.0,20.6
2022-04-22,Limpopo,0.0,21.3
2022-04-23,Limpopo,0.0,21.4
2022-04-24,Limpopo,0.0,23.9
2022-04-25,Limpopo,0.0,20.4
2022-04-26,Limpopo,0.0,22.9
2022-04-27,Limpopo,0.0,22.7
2022-04-28,Limpopo,0.0,24.8
2022-04-29,Limpopo,0.0,23.7
2022-04-30,Limpopo,0.0,24.2
2022-05-01,Limpopo,0.0,22.7
2022-05-02,Limpopo,0.0,21.8
2022-05-03,Limpopo,0.0,23.2
2022-05-04,Limpopo,0.0,25.0
2022-05-05,Limpopo,0.0,25.1
2022-05-06,Limpopo,0.0,23.4
2022-05-07,Limpopo,0.0,22.8
2022-05-08,Limpopo,0.0,22.6
2022-05-09,Limpopo,0.0,24.1
2022-05-10,Limpopo,0.0,24.6
2022-05-11,Limpopo,0.0,26.7
2022-05-12,Limpopo,0.0,24.8
2022-05-13,Limpopo,0.0,25.6
2022-05-14,Limpopo,0.0,23.6
2022-05-15,Limpopo,0.0,24.9
2022-05-16,Limpopo,0.0,25.2
2022-05-17,Limpopo,0.0,24.8
2022-05-18,Limpopo,0.0,25.1
2022-05-19,Limpopo,0.9,25.4
2022-05-20,Limpopo,0.0,26.0
2022-05-21,Limpopo,0.0,27.1
2022-05-22,Limpopo,0.0,22.1
2022-05-23,Limpopo,0.0,27.2
2022-05-24,Limpopo,0.0,23.1
2022-05-25,Limpopo,0.0,26.2
2022-05-26,Limpopo,0.0,29.3
2022-05-27,Limpopo,0.0,25.8
2022-05-28,Limpopo,0.0,26.2
2022-05-29,Limpopo,0.0,25.6
2022-05-30,Limpopo,0.0,27.1
2022-05-31,Limpopo,0.0,26.7
2022-06-01,Limpopo,0.0,25.2
2022-06-02,Limpopo,0.0,26.2
2022-06-03,Limpopo,0.0,24.7
2022-06-04,Limpopo,0.0,26.3
2022-06-05,Limpopo,0.0,25.9
2022-06-06,Limpopo,0.0,26.8
2022-06-07,Limpopo,0.0,25.6
2022-06-08,Limpopo,0.2,26.4
2022-06-09,Limpopo,0.0,26.8
2022-06-10,Limpopo,0.0,27.0
2022-06-11,Limpopo,0.0,27.3
2022-06-12,Limpopo,0.0,26.7
2022-06-13,Limpopo,0.0,25.8
2022-06-14,Limpopo,0.0,27.2
2022-06-15,Limpopo,0.0,26.9
2022-06-16,Limpopo,0.0,28.7
2022-06-17,Limpopo,0.0,29.0
2022-06-18,Limpopo,0.0,25.2
2022-06-19,Limpopo,0.0,28.3
2022-06-20,Limpopo,0.0,28.6
2022-06-21,Limpopo,0.0,25.4
2022-06-22,Limpopo,0.0,28.3
2022-06-23,Limpopo,0.0,28.9
2022-06-24,Limpopo,0.0,26.1
2022-06-25,Limpopo,0.0,27.2
2022-06-26,Limpopo,0.0,27.9
2022-06-27,Limpopo,0.0,28.5
2022-06-28,Limpopo,0.0,26.2
2022-06-29,Limpopo,0.0,29.5
2022-06-30,Limpopo,0.0,24.7
2022-07-01,Limpopo,0.0,29.8
2022-07-02,Limpopo,0.0,28.6
2022-07-03,Limpopo,0.0,26.9
2022-07-04,Limpopo,0.0,29.2
2022-07-05,Limpopo,0.0,26.3
2022-07-06,Limpopo,0.0,28.1
2022-07-07,Limpopo,0.0,28.3
2022-07-08,Limpopo,0.0,28.3
2022-07-09,Limpopo,0.0,26.7
2022-07-10,Limpopo,0.0,27.2
2022-07-11,Limpopo,0.0,28.2
2022-07-12,Limpopo,0.0,26.9
2022-07-13,Limpopo,0.0,28.4
2022-07-14,Limpopo,0.0,27.1
2022-07-15,Limpopo,0.0,29.5
2022-07-16,Limpopo,0.0,30.3
2022-07-17,Limpopo,0.0,27.6
2022-07-18,Limpopo,0.0,29.4
2022-07-19,Limpopo,0.0,27.7
2022-07-20,Limpopo,0.0,26.6
2022-07-21,Limpopo,0.0,27.3
2022-07-22,Limpopo,0.0,28.1
2022-07-23,Limpopo,0.0,25.3
2022-07-24,Limpopo,0.0,28.9
2022-07-25,Limpopo,0.0,28.1
2022-07-26,Limpopo,0.0,29.4
2022-07-27,Limpopo,0.0,28.8
2022-07-28,Limpopo,0.0,28.1
2022-07-29,Limpopo,0.0,27.3
2022-07-30,Limpopo,0.0,30.1
2022-07-31,Limpopo,0.0,31.1
2022-08-01,Limpopo,0.0,27.3
2022-08-02,Limpopo,0.0,29.3
2022-08-03,Limpopo,0.0,26.7
2022-08-04,Limpopo,0.0,26.8
2022-08-05,Limpopo,0.0,27.1
2022-08-06,Limpopo,0.0,28.7
2022-08-07,Limpopo,0.0,26.0
2022-08-08,Limpopo,0.0,29.9
2022-08-09,Limpopo,0.0,28.9
2022-08-10,Limpopo,0.0,28.5
2022-08-11,Limpopo,0.0,27.0
2022-08-12,Limpopo,0.0,28.6
2022-08-13,Limpopo,0.0,23.0
2022-08-14,Limpopo,0.0,28.0
2022-08-15,Limpopo,0.0,27.5
2022-08-16,Limpopo,0.0,24.4
2022-08-17,Limpopo,0.0,27.7
2022-08-18,Limpopo,0.0,28.0
2022-08-19,Limpopo,0.0,24.2
2022-08-20,Limpopo,0.0,25.2
2022-08-21,Limpopo,0.0,30.0
2022-08-22,Limpopo,0.0,26.6
2022-08-23,Limpopo,0.0,28.3
2022-08-24,Limpopo,0.0,28.4
2022-08-25,Limpopo,0.0,27.3
2022-08-26,Limpopo,0.0,28.1
2022-08-27,Limpopo,0.0,23.4
2022-08-28,Limpopo,0.0,26.1
2022-08-29,Limpopo,0.0,21.8
2022-08-30,Limpopo,0.0,23.7
2022-08-31,Limpopo,0.0,25.4
2022-09-01,Limpopo,0.0,25.2
2022-09-02,Limpopo,0.0,26.2
2022-09-03,Limpopo,0.0,26.0
2022-09-04,Limpopo,0.0,26.2
2022-09-05,Limpopo,0.0,26.1
2022-09-06,Limpopo,0.0,26.3
2022-09-07,Limpopo,0.0,24.3
2022-09-08,Limpopo,0.0,24.5
2022-09-09,Limpopo,0.0,25.5
2022-09-10,Limpopo,0.0,25.4
2022-09-11,Limpopo,0.0,23.8
2022-09-12,Limpopo,0.0,26.9
2022-09-13,Limpopo,0.0,26.3
2022-09-14,Limpopo,0.0,23.8
2022-09-15,Limpopo,0.0,24.7
2022-09-16,Limpopo,0.0,28.0
2022-09-17,Limpopo,0.0,25.1
2022-09-18,Limpopo,0.0,25.4
2022-09-19,Limpopo,0.0,23.8
2022-09-20,Limpopo,0.0,24.1
2022-09-21,Limpopo,0.0,26.7
2022-09-22,Limpopo,0.0,24.6
2022-09-23,Limpopo,0.0,24.2
2022-09-24,Limpopo,0.0,24.2
2022-09-25,Limpopo,0.0,27.9
2022-09-26,Limpopo,0.0,24.1
2022-09-27,Limpopo,0.0,22.7
2022-09-28,Limpopo,0.0,22.8
2022-09-29,Limpopo,0.0,24.9
2022-09-30,Limpopo,0.0,21.5
2022-10-01,Limpopo,0.0,24.2
2022-10-02,Limpopo,0.0,22.3
2022-10-03,Limpopo,0.0,20.5
2022-10-04,Limpopo,0.0,21.7
2022-10-05,Limpopo,0.0,23.1
2022-10-06,Limpopo,0.0,25.1
2022-10-07,Limpopo,0.0,24.3
2022-10-08,Limpopo,0.0,22.4
2022-10-09,Limpopo,0.0,24.2
2022-10-10,Limpopo,0.0,22.1
2022-10-11,Limpopo,0.0,20.3
2022-10-12,Limpopo,0.0,22.4
2022-10-13,Limpopo,0.0,20.0
2022-10-14,Limpopo,0.0,23.4
2022-10-15,Limpopo,0.0,23.3
2022-10-16,Limpopo,0.0,20.7
2022-10-17,Limpopo,0.0,22.1
2022-10-18,Limpopo,0.0,22.0
2022-10-19,Limpopo,0.0,23.0
2022-10-20,Limpopo,0.0,19.7
2022-10-21,Limpopo,0.0,22.4
2022-10-22,Limpopo,0.0,19.4
2022-10-23,Limpopo,0.0,22.4
2022-10-24,Limpopo,0.0,22.7
2022-10-25,Limpopo,0.0,20.0
2022-10-26,Limpopo,0.0,22.8
2022-10-27,Limpopo,0.0,18.5
2022-10-28,Limpopo,0.0,22.4
2022-10-29,Limpopo,0.0,22.8
2022-10-30,Limpopo,0.0,21.1
2022-10-31,Limpopo,0.7,20.1
2022-11-01,Limpopo,0.0,20.8
2022-11-02,Limpopo,2.7,19.3
2022-11-03,Limpopo,0.0,24.1
2022-11-04,Limpopo,0.0,19.2
2022-11-05,Limpopo,0.0,21.9
2022-11-06,Limpopo,0.0,18.7
2022-11-07,Limpopo,0.0,22.2
2022-11-08,Limpopo,0.0,22.7
2022-11-09,Limpopo,0.0,20.1
2022-11-10,Limpopo,0.0,19.9
2022-11-11,Limpopo,0.0,17.9
2022-11-12,Limpopo,0.0,17.7
2022-11-13,Limpopo,0.0,19.6
2022-11-14,Limpopo,1.2,21.3
2022-11-15,Limpopo,0.0,18.2
2022-11-16,Limpopo,1.2,22.2
2022-11-17,Limpopo,0.0,17.9
2022-11-18,Limpopo,0.0,19.1
2022-11-19,Limpopo,0.0,19.0
2022-11-20,Limpopo,0.0,18.4
2022-11-21,Limpopo,2.8,15.4
2022-11-22,Limpopo,0.0,17.5
2022-11-23,Limpopo,0.0,18.6
2022-11-24,Limpopo,0.0,18.1
2022-11-25,Limpopo,0.0,19.1
2022-11-26,Limpopo,0.0,19.2
2022-11-27,Limpopo,0.6,17.7
2022-11-28,Limpopo,0.0,16.5
2022-11-29,Limpopo,0.0,20.2
2022-11-30,Limpopo,0.0,15.8
2022-12-01,Limpopo,5.2,16.8
2022-12-02,Limpopo,0.0,16.4
2022-12-03,Limpopo,0.9,18.7
2022-12-04,Limpopo,0.0,19.5
2022-12-05,Limpopo,0.0,17.2
2022-12-06,Limpopo,0.0,17.7
2022-12-07,Limpopo,0.0,17.9
2022-12-08,Limpopo,0.0,19.9
2022-12-09,Limpopo,3.3,14.5
2022-12-10,Limpopo,0.0,18.2
2022-12-11,Limpopo,0.0,17.6
2022-12-12,Limpopo,0.0,16.4
2022-12-13,Limpopo,0.0,17.4
2022-12-14,Limpopo,0.0,18.0
2022-12-15,Limpopo,12.4,17.7
2022-12-16,Limpopo,0.0,20.0
2022-12-17,Limpopo,0.0,16.9
2022-12-18,Limpopo,0.0,16.7
2022-12-19,Limpopo,0.0,16.4
2022-12-20,Limpopo,0.0,17.4
2022-12-21,Limpopo,2.6,16.5
2022-12-22,Limpopo,0.0,16.5
2022-12-23,Limpopo,0.0,16.5
2022-12-24,Limpopo,0.0,16.2
2022-12-25,Limpopo,0.0,15.5
2022-12-26,Limpopo,0.0,17.0
2022-12-27,Limpopo,0.2,15.9
2022-12-28,Limpopo,0.0,17.2
2022-12-29,Limpopo,8.0,16.4
2022-12-30,Limpopo,9.3,15.6
2022-12-31,Limpopo,0.0,18.5
2023-01-01,Limpopo,7.4,16.0
2023-01-02,Limpopo,0.0,17.1
2023-01-03,Limpopo,1.3,15.1
2023-01-04,Limpopo,0.0,13.1
2023-01-05,Limpopo,0.0,15.2
2023-01-06,Limpopo,8.6,12.9
2023-01-07,Limpopo,0.0,15.7
2023-01-08,Limpopo,0.1,18.2
2023-01-09,Limpopo,0.0,14.7
2023-01-10,Limpopo,0.0,12.9
2023-01-11,Limpopo,0.0,18.3
2023-01-12,Limpopo,0.0,15.3
2023-01-13,Limpopo,7.7,16.0
2023-01-14,Limpopo,3.7,17.2
2023-01-15,Limpopo,3.4,16.8
2023-01-16,Limpopo,0.4,17.1
2023-01-17,Limpopo,1.4,17.4
2023-01-18,Limpopo,3.2,13.4
2023-01-19,Limpopo,3.7,13.9
2023-01-20,Limpopo,0.0,17.8
2023-01-21,Limpopo,7.2,14.9
2023-01-22,Limpopo,4.6,15.0
2023-01-23,Limpopo,0.0,14.2
2023-01-24,Limpopo,2.9,15.5
2023-01-25,Limpopo,2.8,15.6
2023-01-26,Limpopo,6.6,14.7
2023-01-27,Limpopo,0.0,14.5
2023-01-28,Limpopo,22.7,16.6
2023-01-29,Limpopo,0.0,15.0
2023-01-30,Limpopo,0.1,15.3
2023-01-31,Limpopo,7.6,12.9
2023-02-01,Limpopo,5.0,19.2
2023-02-02,Limpopo,0.0,17.7
2023-02-03,Limpopo,0.0,15.6
2023-02-04,Limpopo,0.0,15.0
2023-02-05,Limpopo,12.0,16.4
2023-02-06,Limpopo,0.0,16.4
2023-02-07,Limpopo,0.6,14.6
2023-02-08,Limpopo,0.0,12.7
2023-02-09,Limpopo,0.0,15.8
2023-02-10,Limpopo,1.2,14.2
2023-02-11,Limpopo,1.4,16.9
2023-02-12,Limpopo,0.0,17.0
2023-02-13,Limpopo,0.0,15.3
2023-02-14,Limpopo,0.0,16.0
2023-02-15,Limpopo,4.3,19.5
2023-02-16,Limpopo,0.0,18.1
2023-02-17,Limpopo,3.4,16.3
2023-02-18,Limpopo,0.0,20.4
2023-02-19,Limpopo,0.0,15.3
2023-02-20,Limpopo,0.0,15.9
2023-02-21,Limpopo,3.5,17.0
2023-02-22,Limpopo,0.0,14.9
2023-02-23,Limpopo,0.0,20.0
2023-02-24,Limpopo,2.3,17.6
2023-02-25,Limpopo,0.0,16.2
2023-02-26,Limpopo,0.0,18.2
2023-02-27,Limpopo,0.0,17.8
2023-02-28,Limpopo,0.0,17.2
2023-03-01,Limpopo,0.0,15.9
2023-03-02,Limpopo,0.0,15.6
2023-03-03,Limpopo,2.0,21.1
2023-03-04,Limpopo,0.9,15.9
2023-03-05,Limpopo,0.0,20.6
2023-03-06,Limpopo,0.0,16.8
2023-03-07,Limpopo,0.7,19.4
2023-03-08,Limpopo,4.2,18.9
2023-03-09,Limpopo,0.0,19.3
2023-03-10,Limpopo,6.6,19.5
2023-03-11,Limpopo,0.0,16.1
2023-03-12,Limpopo,0.0,17.6
2023-03-13,Limpopo,0.0,16.6
2023-03-14,Limpopo,0.0,19.0
2023-03-15,Limpopo,0.0,16.9
2023-03-16,Limpopo,0.0,16.0
2023-03-17,Limpopo,0.0,18.7
2023-03-18,Limpopo,0.1,15.8
2023-03-19,Limpopo,0.6,19.6
2023-03-20,Limpopo,4.5,17.4
2023-03-21,Limpopo,0.0,18.1
2023-03-22,Limpopo,0.0,16.1
2023-03-23,Limpopo,4.0,22.0
2023-03-24,Limpopo,0.0,17.5
2023-03-25,Limpopo,0.0,19.2
2023-03-26,Limpopo,0.0,17.2
2023-03-27,Limpopo,0.0,18.7
2023-03-28,Limpopo,0.0,22.7
2023-03-29,Limpopo,0.0,20.6
2023-03-30,Limpopo,0.0,19.2
2023-03-31,Limpopo,0.0,20.3
2023-04-01,Limpopo,0.0,19.6
2023-04-02,Limpopo,5.7,20.4
2023-04-03,Limpopo,0.0,21.8
2023-04-04,Limpopo,0.0,20.2
2023-04-05,Limpopo,0.0,21.2
2023-04-06,Limpopo,0.0,21.3
2023-04-07,Limpopo,4.7,20.6
2023-04-08,Limpopo,0.0,20.0
2023-04-09,Limpopo,0.0,20.5
2023-04-10,Limpopo,0.0,22.4
2023-04-11,Limpopo,5.0,22.6
2023-04-12,Limpopo,0.0,19.9
2023-04-13,Limpopo,0.0,21.3
2023-04-14,Limpopo,0.0,20.6
2023-04-15,Limpopo,0.0,23.1
2023-04-16,Limpopo,0.0,21.3
2023-04-17,Limpopo,0.0,25.4
2023-04-18,Limpopo,0.0,22.5
2023-04-19,Limpopo,0.0,24.1
2023-04-20,Limpopo,0.0,20.9
2023-04-21,Limpopo,0.0,22.5
2023-04-22,Limpopo,0.0,23.5
2023-04-23,Limpopo,0.0,21.1
2023-04-24,Limpopo,1.3,22.8
2023-04-25,Limpopo,0.0,24.5
2023-04-26,Limpopo,0.0,22.5
2023-04-27,Limpopo,0.0,21.8
2023-04-28,Limpopo,0.0,25.9
2023-04-29,Limpopo,0.0,21.5
2023-04-30,Limpopo,0.0,23.6
2023-05-01,Limpopo,0.3,22.4
2023-05-02,Limpopo,0.0,22.2
2023-05-03,Limpopo,2.4,24.8
2023-05-04,Limpopo,0.0,23.5
2023-05-05,Limpopo,0.0,24.5
2023-05-06,Limpopo,0.0,20.6
2023-05-07,Limpopo,0.0,24.9
2023-05-08,Limpopo,0.0,23.1
2023-05-09,Limpopo,0.0,21.5
2023-05-10,Limpopo,0.0,27.2
2023-05-11,Limpopo,0.0,25.4
2023-05-12,Limpopo,0.0,24.9
2023-05-13,Limpopo,0.0,26.5
2023-05-14,Limpopo,0.0,25.1
2023-05-15,Limpopo,3.2,23.7
2023-05-16,Limpopo,0.0,24.7
2023-05-17,Limpopo,0.0,24.0
2023-05-18,Limpopo,0.3,24.4
2023-05-19,Limpopo,0.0,23.3
2023-05-20,Limpopo,0.0,23.8
2023-05-21,Limpopo,0.0,26.7
2023-05-22,Limpopo,0.0,26.0
2023-05-23,Limpopo,0.0,24.8
2023-05-24,Limpopo,0.0,24.1
2023-05-25,Limpopo,0.0,25.1
2023-05-26,Limpopo,0.0,23.3
2023-05-27,Limpopo,0.0,26.1
2023-05-28,Limpopo,0.0,27.4
2023-05-29,Limpopo,0.0,29.6
2023-05-30,Limpopo,0.0,24.4
2023-05-31,Limpopo,0.0,27.5
2023-06-01,Limpopo,0.0,25.2
2023-06-02,Limpopo,0.0,24.6
2023-06-03,Limpopo,0.0,24.7
2023-06-04,Limpopo,0.0,26.7
2023-06-05,Limpopo,0.0,25.1
2023-06-06,Limpopo,0.0,25.7
2023-06-07,Limpopo,0.0,26.0
2023-06-08,Limpopo,0.0,25.6
2023-06-09,Limpopo,0.0,25.6
2023-06-10,Limpopo,0.0,23.2
2023-06-11,Limpopo,0.0,27.0
2023-06-12,Limpopo,0.0,27.1
2023-06-13,Limpopo,0.0,25.8
2023-06-14,Limpopo,0.0,27.6
2023-06-15,Limpopo,0.0,29.2
2023-06-16,Limpopo,0.0,27.2
2023-06-17,Limpopo,0.0,29.2
2023-06-18,Limpopo,0.0,30.6
2023-06-19,Limpopo,0.0,31.1
2023-06-20,Limpopo,0.0,25.6
2023-06-21,Limpopo,0.0,25.7
2023-06-22,Limpopo,0.0,26.8
2023-06-23,Limpopo,0.0,27.7
2023-06-24,Limpopo,0.0,29.9
2023-06-25,Limpopo,0.0,28.5
2023-06-26,Limpopo,0.0,25.8
2023-06-27,Limpopo,0.0,26.7
2023-06-28,Limpopo,0.0,27.6
2023-06-29,Limpopo,0.0,25.5
2023-06-30,Limpopo,0.0,27.8
2023-07-01,Limpopo,0.0,26.0
2023-07-02,Limpopo,0.0,25.3
2023-07-03,Limpopo,0.0,26.4
2023-07-04,Limpopo,0.0,28.5
2023-07-05,Limpopo,0.0,28.5
2023-07-06,Limpopo,0.0,28.0
2023-07-07,Limpopo,0.0,29.4
2023-07-08,Limpopo,0.0,29.3
2023-07-09,Limpopo,0.0,28.3
2023-07-10,Limpopo,0.0,28.1
2023-07-11,Limpopo,0.0,28.2
2023-07-12,Limpopo,0.0,27.8
2023-07-13,Limpopo,0.0,24.7
2023-07-14,Limpopo,0.0,29.7
2023-07-15,Limpopo,0.0,28.6
2023-07-16,Limpopo,0.0,26.2
2023-07-17,Limpopo,0.0,30.1
2023-07-18,Limpopo,0.0,27.1
2023-07-19,Limpopo,0.0,27.8
2023-07-20,Limpopo,0.0,29.5
2023-07-21,Limpopo,0.0,28.3
2023-07-22,Limpopo,0.0,30.0
2023-07-23,Limpopo,0.0,27.4
2023-07-24,Limpopo,0.0,30.5
2023-07-25,Limpopo,0.0,26.8
2023-07-26,Limpopo,0.0,29.9
2023-07-27,Limpopo,0.0,24.5
2023-07-28,Limpopo,0.0,26.2
2023-07-29,Limpopo,0.0,28.3
2023-07-30,Limpopo,0.0,27.2
2023-07-31,Limpopo,0.0,27.7
2023-08-01,Limpopo,0.0,27.9
2023-08-02,Limpopo,0.0,26.0
2023-08-03,Limpopo,0.0,26.1
2023-08-04,Limpopo,0.0,28.0
2023-08-05,Limpopo,0.0,26.7
2023-08-06,Limpopo,0.0,29.6
2023-08-07,Limpopo,0.0,27.3
2023-08-08,Limpopo,0.0,28.6
2023-08-09,Limpopo,0.0,28.2
2023-08-10,Limpopo,0.0,26.6
2023-08-11,Limpopo,0.0,24.5
2023-08-12,Limpopo,0.0,29.2
2023-08-13,Limpopo,0.0,25.9
2023-08-14,Limpopo,0.0,26.7
2023-08-15,Limpopo,0.0,27.0
2023-08-16,Limpopo,0.0,27.1
2023-08-17,Limpopo,0.0,28.6
2023-08-18,Limpopo,0.0,27.1
2023-08-19,Limpopo,0.0,26.8
2023-08-20,Limpopo,0.0,28.5
2023-08-21,Limpopo,0.0,27.8
2023-08-22,Limpopo,0.0,25.8
2023-08-23,Limpopo,0.0,25.1
2023-08-24,Limpopo,0.0,25.5
2023-08-25,Limpopo,0.0,26.6
2023-08-26,Limpopo,0.0,24.7
2023-08-27,Limpopo,0.0,26.7
2023-08-28,Limpopo,0.0,26.3
2023-08-29,Limpopo,0.0,22.6
2023-08-30,Limpopo,0.0,24.2
2023-08-31,Limpopo,0.0,21.9
2023-09-01,Limpopo,0.0,25.7
2023-09-02,Limpopo,0.0,27.7
2023-09-03,Limpopo,0.0,23.2
2023-09-04,Limpopo,0.0,24.0
2023-09-05,Limpopo,0.0,25.6
2023-09-06,Limpopo,0.0,24.2
